epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
0;0.6059654355049133;0.8326960206031799;0.8653846383094788;0.3708863854408264
1;0.7766876220703125;0.486899197101593;0.7884615659713745;0.40760329365730286
2;0.8335949778556824;0.38308200240135193;0.9038461446762085;0.24306027591228485
3;0.8681318759918213;0.328337699174881;0.9038461446762085;0.3271131217479706
4;0.8728414177894592;0.29838958382606506;0.8653846383094788;0.3041522800922394
5;0.906985878944397;0.24690982699394226;0.8653846383094788;0.3276159167289734
6;0.9191522598266602;0.21246561408042908;0.9230769276618958;0.28480738401412964
7;0.9427001476287842;0.1634635180234909;0.9038461446762085;0.3241010308265686
8;0.9580062627792358;0.13330954313278198;0.9038461446762085;0.24991632997989655
9;0.9674254059791565;0.11004029214382172;0.8653846383094788;0.35767942667007446
10;0.9627158641815186;0.1175091415643692;0.807692289352417;0.42263177037239075
11;0.9642857313156128;0.11604084819555283;0.8461538553237915;0.3783522844314575
12;0.9780219793319702;0.08686744421720505;0.8269230723381042;0.554309606552124
13;0.9925431609153748;0.05385635793209076;0.807692289352417;0.46158280968666077
14;0.9956828951835632;0.0371507965028286;0.8269230723381042;0.3898792266845703
15;0.9980376958847046;0.027989957481622696;0.8461538553237915;0.4021165668964386
16;0.9988226294517517;0.023253003135323524;0.8269230723381042;0.38499516248703003
17;0.9972527623176575;0.024132514372467995;0.8461538553237915;0.586079478263855
18;0.9756671786308289;0.0765475481748581;0.8461538553237915;0.6325501203536987
19;0.976452112197876;0.07268252968788147;0.807692289352417;0.5275839567184448
20;0.9772370457649231;0.07465074211359024;0.8653846383094788;0.38483062386512756
21;0.9925431609153748;0.035608354955911636;0.8653846383094788;0.536926805973053
22;0.9980376958847046;0.021961981430649757;0.8846153616905212;0.4774620234966278
23;0.9964678287506104;0.020084068179130554;0.9038461446762085;0.3114651143550873
24;0.9980376958847046;0.016249310225248337;0.8461538553237915;0.350303053855896
25;0.9984301328659058;0.01353826466947794;0.8653846383094788;0.43933188915252686
26;0.9964678287506104;0.0188703965395689;0.8846153616905212;0.3816359341144562
27;1.0;0.00747930770739913;0.9230769276618958;0.405032217502594
28;0.9996075630187988;0.006380456034094095;0.8846153616905212;0.40967506170272827
29;1.0;0.004888878203928471;0.8846153616905212;0.37128815054893494
30;1.0;0.003713832702487707;0.9038461446762085;0.45321229100227356
31;1.0;0.0030574947595596313;0.8846153616905212;0.4338368773460388
32;1.0;0.002799002220854163;0.8653846383094788;0.4750148057937622
33;1.0;0.0024795890785753727;0.8653846383094788;0.430851012468338
34;1.0;0.001893746666610241;0.8461538553237915;0.4247163236141205
35;1.0;0.0019065644592046738;0.8846153616905212;0.4418044686317444
36;1.0;0.0020448160357773304;0.8653846383094788;0.4444831311702728
37;1.0;0.0019643930718302727;0.8846153616905212;0.43350300192832947
38;0.8799058198928833;0.32129815220832825;0.75;0.5951653718948364
39;0.7048665881156921;0.7079694271087646;0.7692307829856873;0.5617626905441284
40;0.593406617641449;0.9743899703025818;0.7307692170143127;0.6525437831878662
41;0.7060439586639404;0.6774343252182007;0.7307692170143127;0.6015108823776245
42;0.7009419202804565;0.6720914244651794;0.5961538553237915;0.8039599061012268
43;0.7162480354309082;0.6547872424125671;0.7115384340286255;0.8132680654525757
44;0.7182103395462036;0.6431252956390381;0.8461538553237915;0.4944436848163605
45;0.7284144163131714;0.6149622797966003;0.807692289352417;0.5237454771995544
46;0.7539246678352356;0.5535564422607422;0.6730769276618958;0.6161639094352722
47;0.7609890103340149;0.5365269184112549;0.8269230723381042;0.43234983086586
48;0.6318681240081787;0.9293810725212097;0.48076921701431274;0.9489873647689819
49;0.5164835453033447;1.0779833793640137;0.6153846383094788;0.9822059869766235
50;0.5066719055175781;1.1313576698303223;0.5961538553237915;0.8737043142318726
51;0.6255887150764465;0.8248321413993835;0.7115384340286255;0.6088065505027771
52;0.6471742391586304;0.7510789632797241;0.75;0.5467955470085144
53;0.638932466506958;0.7865330576896667;0.7115384340286255;0.6050196290016174
54;0.6691522598266602;0.724668562412262;0.6730769276618958;0.8280815482139587
55;0.6295133233070374;0.8186655044555664;0.5961538553237915;0.9572750329971313
56;0.639324963092804;0.8274515271186829;0.6346153616905212;0.7324109673500061
57;0.57535320520401;0.9689664244651794;0.557692289352417;1.017494797706604
58;0.5851648449897766;0.9023262858390808;0.557692289352417;0.8794673085212708
59;0.6079277992248535;0.8604617714881897;0.6153846383094788;0.7368541359901428
60;0.6522762775421143;0.7470130920410156;0.692307710647583;0.6155535578727722
61;0.6652276515960693;0.7668399214744568;0.692307710647583;0.7197290062904358
62;0.6750392317771912;0.7057245969772339;0.6730769276618958;0.8515796661376953
63;0.6377550959587097;0.7828375697135925;0.692307710647583;0.6612505316734314
64;0.5463108420372009;1.0275335311889648;0.5769230723381042;0.8469380736351013
65;0.6259811520576477;0.843694806098938;0.7307692170143127;0.5859617590904236
66;0.6648351550102234;0.7710519433021545;0.75;0.5346973538398743
67;0.6915227770805359;0.6888595819473267;0.7307692170143127;0.5350998640060425
68;0.6487441062927246;1.1124690771102905;0.6538461446762085;0.8933472037315369
69;0.698194682598114;0.6753670573234558;0.7307692170143127;0.6801923513412476
70;0.7421507239341736;0.584396481513977;0.7115384340286255;0.6187032461166382
71;0.7394034266471863;0.5794363021850586;0.7115384340286255;0.601399838924408
72;0.7421507239341736;0.57552570104599;0.6538461446762085;0.5820602774620056
73;0.7409732937812805;0.5659932494163513;0.7115384340286255;0.6587048768997192
74;0.7315541505813599;0.6118947267532349;0.692307710647583;0.6169651746749878
