epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
0;0.4563579261302948;1.1708002090454102;0.4923076927661896;1.0839118957519531
1;0.5247252583503723;1.0272579193115234;0.5692307949066162;0.9565766453742981
2;0.5789246559143066;0.9148988127708435;0.5980769395828247;0.8982178568840027
3;0.5959576368331909;0.8813878297805786;0.5942307710647583;0.8922114372253418
4;0.6023155450820923;0.8591846823692322;0.5826923251152039;0.896091639995575
5;0.6129513382911682;0.8445723652839661;0.5942307710647583;0.8796737790107727
6;0.617621660232544;0.8343876600265503;0.5961538553237915;0.8771336078643799
7;0.6245290637016296;0.8179880380630493;0.6019230484962463;0.8642650246620178
8;0.6256672143936157;0.8136778473854065;0.5788461565971375;0.8789607286453247
9;0.6333202719688416;0.7997609376907349;0.5865384340286255;0.8663203716278076
10;0.6381475925445557;0.7935826778411865;0.5865384340286255;0.8613570928573608
11;0.6390894651412964;0.7847388982772827;0.5923076868057251;0.8614683151245117
12;0.6437990665435791;0.778350293636322;0.5846154093742371;0.8813318610191345
13;0.6497645378112793;0.7703673839569092;0.6038461327552795;0.8668912053108215
14;0.6541993618011475;0.7635446190834045;0.5865384340286255;0.8824872374534607
15;0.6571428775787354;0.7562575340270996;0.6000000238418579;0.8767828345298767
16;0.6575353145599365;0.751663327217102;0.607692301273346;0.8661117553710938
17;0.6578493118286133;0.7560338973999023;0.6038461327552795;0.8668874502182007
18;0.661342203617096;0.7466921210289001;0.5788461565971375;0.8684155941009521
19;0.6633830666542053;0.7417557835578918;0.607692301273346;0.8730777502059937
20;0.6684458255767822;0.7321662902832031;0.5942307710647583;0.8798578977584839
21;0.6735478639602661;0.7332515716552734;0.6134615540504456;0.8675678968429565
22;0.6727237105369568;0.7238780856132507;0.6000000238418579;0.8883870244026184
23;0.6797095537185669;0.714961051940918;0.5884615182876587;0.894355833530426
24;0.679042398929596;0.7154693007469177;0.5769230723381042;0.8854978680610657
25;0.6769623160362244;0.7145947813987732;0.5942307710647583;0.8751240372657776
26;0.6850470900535583;0.7044127583503723;0.6000000238418579;0.870245099067688
27;0.6886577606201172;0.7006080150604248;0.6153846383094788;0.8916330337524414
28;0.6858712434768677;0.7012214064598083;0.6153846383094788;0.8751471638679504
29;0.6915227770805359;0.6915891170501709;0.6000000238418579;0.8999841809272766
30;0.6924254298210144;0.6934244632720947;0.6057692170143127;0.8946384191513062
31;0.6951334476470947;0.6873587965965271;0.5961538553237915;0.8990268707275391
32;0.6982731819152832;0.6823574304580688;0.5942307710647583;0.8886435627937317
33;0.7038461565971375;0.6729866862297058;0.6134615540504456;0.8931179642677307
34;0.7031789422035217;0.6720560789108276;0.6153846383094788;0.889661431312561
35;0.7071428298950195;0.6693500280380249;0.5961538553237915;0.9094133973121643
36;0.7107927799224854;0.6609721183776855;0.5865384340286255;0.9295933842658997
37;0.7135400176048279;0.6546369791030884;0.5769230723381042;0.9094787240028381
38;0.706632673740387;0.6626555323600769;0.607692301273346;0.9147301316261292
39;0.7173861861228943;0.6480730772018433;0.6153846383094788;0.906151533126831
40;0.7153846025466919;0.6452937722206116;0.5923076868057251;0.9190363883972168
41;0.7188383340835571;0.6423289775848389;0.6134615540504456;0.8993805646896362
42;0.7148743867874146;0.6429846286773682;0.5923076868057251;0.9221144318580627
43;0.7142464518547058;0.6439880728721619;0.5865384340286255;0.9307250380516052
44;0.719897985458374;0.6403566598892212;0.6134615540504456;0.8969061374664307
45;0.7228022217750549;0.6371044516563416;0.6057692170143127;0.8969441652297974
46;0.720565140247345;0.634577751159668;0.5903846025466919;0.9153639078140259
47;0.7286891937255859;0.6264598965644836;0.6019230484962463;0.9490056037902832
48;0.7270800471305847;0.6275107860565186;0.5884615182876587;0.9232100248336792
49;0.7343013882637024;0.6182365417480469;0.5884615182876587;0.9545628428459167
50;0.7315934300422668;0.6218414902687073;0.6115384697914124;0.9304080605506897
51;0.7346938848495483;0.6165580749511719;0.6211538314819336;0.9251989126205444
52;0.7309654355049133;0.6214325428009033;0.5903846025466919;0.9370607733726501
53;0.733869731426239;0.6140137910842896;0.6000000238418579;0.9347649216651917
54;0.7419544458389282;0.607320249080658;0.5980769395828247;0.9237757921218872
55;0.736067533493042;0.6084568500518799;0.6057692170143127;0.9532240629196167
56;0.7395212054252625;0.6103707551956177;0.5826923251152039;0.9789789915084839
57;0.7390894889831543;0.6074284315109253;0.5923076868057251;0.945087730884552
58;0.740463137626648;0.6055062413215637;0.5923076868057251;0.9594414234161377
59;0.7428963780403137;0.5962566137313843;0.5923076868057251;0.9514514207839966
60;0.7417582273483276;0.5963532328605652;0.5961538553237915;0.946393609046936
61;0.7407378554344177;0.5951467156410217;0.5884615182876587;0.968140184879303
62;0.7459183931350708;0.5872448682785034;0.5807692408561707;0.9623318314552307
63;0.7521585822105408;0.5842741131782532;0.6000000238418579;0.9521254897117615
64;0.7536499500274658;0.57707679271698;0.6096153855323792;0.9497557878494263
65;0.7492543458938599;0.5823716521263123;0.6192307472229004;0.9364281892776489
66;0.7594191431999207;0.5689137578010559;0.6173076629638672;0.9469019770622253
67;0.7554552555084229;0.5758199095726013;0.5846154093742371;0.97630774974823
68;0.7561224699020386;0.5739138126373291;0.6096153855323792;0.9868311882019043
69;0.7566719055175781;0.5658661127090454;0.6230769157409668;0.9531486630439758
70;0.7557692527770996;0.5713440775871277;0.6057692170143127;0.9986323714256287
71;0.7622448801994324;0.5646247267723083;0.5884615182876587;1.0139312744140625
72;0.7572998404502869;0.5679831504821777;0.6096153855323792;1.0041741132736206
73;0.7589089274406433;0.5646809935569763;0.6115384697914124;0.9927436113357544
74;0.7640109658241272;0.5569948554039001;0.6134615540504456;0.9937757253646851
75;0.7677001357078552;0.549834668636322;0.5730769038200378;1.0209726095199585
76;0.7619701623916626;0.5598920583724976;0.5942307710647583;1.0341486930847168
77;0.7624803781509399;0.5595043301582336;0.6038461327552795;0.9966295957565308
78;0.7633045315742493;0.5616352558135986;0.6269230842590332;0.974810779094696
79;0.7656986117362976;0.5538367629051208;0.6115384697914124;1.0217669010162354
80;0.7692700028419495;0.5476321578025818;0.6326923370361328;0.9675906300544739
81;0.766169548034668;0.547888994216919;0.6000000238418579;0.982459545135498
82;0.7702511548995972;0.5450310111045837;0.5865384340286255;1.0197811126708984
83;0.7653453946113586;0.5550932884216309;0.5942307710647583;1.0568827390670776
84;0.7727629542350769;0.5389600396156311;0.5942307710647583;0.9978400468826294
85;0.7724882364273071;0.54197096824646;0.5788461565971375;1.042319655418396
86;0.7695447206497192;0.54104083776474;0.6096153855323792;1.0400187969207764
87;0.7746860384941101;0.534625768661499;0.5923076868057251;1.0404844284057617
88;0.7777472734451294;0.5303515791893005;0.5980769395828247;1.006433129310608
89;0.7739403247833252;0.5354721546173096;0.5903846025466919;0.9903163909912109
90;0.77570641040802;0.5327897071838379;0.5826923251152039;1.0419840812683105
91;0.7761774063110352;0.5289610624313354;0.5942307710647583;1.0192244052886963
92;0.7740581035614014;0.5303224325180054;0.5730769038200378;1.0286365747451782
93;0.7809262275695801;0.5198816061019897;0.5884615182876587;1.0329155921936035
94;0.7783752083778381;0.5236854553222656;0.6019230484962463;1.0253627300262451
95;0.7768445611000061;0.5335946083068848;0.6019230484962463;1.0122464895248413
96;0.7843406796455383;0.5222797989845276;0.5846154093742371;1.0231901407241821
97;0.7826923131942749;0.5201468467712402;0.5826923251152039;1.0409672260284424
98;0.7861852645874023;0.5145056843757629;0.607692301273346;1.0164122581481934
99;0.7851256132125854;0.5161940455436707;0.5961538553237915;1.0351653099060059
100;0.7844976186752319;0.5142247080802917;0.5942307710647583;1.0355768203735352
101;0.7840266823768616;0.5180521011352539;0.5980769395828247;1.062345027923584
102;0.786342203617096;0.513014554977417;0.5903846025466919;1.0418953895568848
103;0.7923469543457031;0.502345860004425;0.5942307710647583;1.0561378002166748
104;0.7852040529251099;0.5157089829444885;0.5865384340286255;1.0755404233932495
