epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
0;0.3465929329395294;1.5927093029022217;0.3684210479259491;1.505895733833313
1;0.4596860408782959;1.267087697982788;0.5175438523292542;1.2714520692825317
2;0.4985729455947876;1.1620539426803589;0.4649122953414917;1.265170693397522
3;0.5544059872627258;1.0484522581100464;0.4385964870452881;1.2948577404022217
4;0.5940064191818237;0.98184734582901;0.5087719559669495;1.228763222694397
5;0.6284338235855103;0.9114060401916504;0.5175438523292542;1.2086727619171143
6;0.6805208921432495;0.8200149536132812;0.41228070855140686;1.1853302717208862
7;0.7078130841255188;0.7593831419944763;0.48245614767074585;1.2560697793960571
8;0.7342133522033691;0.7118326425552368;0.4912280738353729;1.2680031061172485
9;0.7604352235794067;0.649648904800415;0.5;1.2814639806747437
10;0.7932572364807129;0.5779504179954529;0.48245614767074585;1.3926396369934082
11;0.8291116952896118;0.5145626664161682;0.4649122953414917;1.3352739810943604
12;0.8417766690254211;0.46860963106155396;0.4649122953414917;1.4232966899871826
13;0.8546200394630432;0.44004443287849426;0.4736842215061188;1.432404637336731
14;0.8776311278343201;0.38785064220428467;0.4649122953414917;1.4584516286849976
15;0.8872636556625366;0.3582630157470703;0.48245614767074585;1.4957365989685059
16;0.9074206352233887;0.3278031349182129;0.44736841320991516;1.4022998809814453
17;0.9143774509429932;0.29845356941223145;0.38596490025520325;1.6245273351669312
18;0.9291830062866211;0.25847139954566956;0.4035087823867798;1.5274814367294312
19;0.9429183006286621;0.22358693182468414;0.45614033937454224;1.6958465576171875
20;0.9224045872688293;0.2639736235141754;0.4736842215061188;1.6860525608062744
21;0.934712827205658;0.23112204670906067;0.41228070855140686;1.79292631149292
22;0.9527292251586914;0.18876709043979645;0.4385964870452881;1.7936018705368042
23;0.9611130952835083;0.16426515579223633;0.44736841320991516;1.8054078817367554
24;0.9657509922981262;0.15035435557365417;0.45614033937454224;1.802183747291565
25;0.9561184644699097;0.16507214307785034;0.41228070855140686;1.8522759675979614
26;0.9391723275184631;0.1994183212518692;0.45614033937454224;1.7748329639434814
27;0.9648590683937073;0.14083176851272583;0.44736841320991516;1.8337897062301636
28;0.9625401496887207;0.13771745562553406;0.4649122953414917;1.9141091108322144
29;0.9536211490631104;0.15805302560329437;0.4912280738353729;1.7596858739852905
30;0.9507670402526855;0.16554050147533417;0.5;2.0761125087738037
31;0.9459507465362549;0.17121419310569763;0.4736842215061188;2.1032276153564453
32;0.9573671221733093;0.13962477445602417;0.45614033937454224;1.9258466958999634
33;0.9630752801895142;0.12873578071594238;0.4385964870452881;1.9138202667236328
34;0.9677131772041321;0.11567551642656326;0.48245614767074585;1.9569894075393677
35;0.9689618349075317;0.11096078157424927;0.429824560880661;2.0548198223114014
36;0.9488048553466797;0.16673940420150757;0.4912280738353729;1.9499545097351074
37;0.9414912462234497;0.1827915459871292;0.4736842215061188;1.9252715110778809
