epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
0;0.4138423204421997;1.3938971757888794;0.41228070855140686;1.362934947013855
1;0.5233678221702576;1.0914926528930664;0.429824560880661;1.2189452648162842
2;0.5565465688705444;1.0265949964523315;0.4385964870452881;1.216927409172058
3;0.576346755027771;0.984438955783844;0.3947368562221527;1.2551459074020386
4;0.5858009457588196;0.9607754349708557;0.4912280738353729;1.0808331966400146
5;0.5954334735870361;0.9527348875999451;0.5;1.223698377609253
6;0.573492705821991;1.0007222890853882;0.5350877046585083;1.2024714946746826
7;0.5205137133598328;1.162163496017456;0.38596490025520325;1.6929826736450195
8;0.4236532151699066;1.4512813091278076;0.28070175647735596;2.080393075942993
9;0.4646807014942169;1.3183130025863647;0.3947368562221527;1.3809936046600342
10;0.5;1.2252514362335205;0.4649122953414917;1.208806037902832
11;0.5117731094360352;1.170954942703247;0.4736842215061188;1.2034391164779663
12;0.4611130952835083;1.3320753574371338;0.3333333432674408;1.6395602226257324
13;0.41402068734169006;1.4358232021331787;0.3245614171028137;1.7558757066726685
14;0.3877987861633301;1.752020239830017;0.21929824352264404;1.8788785934448242
15;0.3430253267288208;1.9418174028396606;0.4035087823867798;1.313599944114685
16;0.5001783967018127;1.1958996057510376;0.31578946113586426;1.5494701862335205
17;0.4461291432380676;1.3652657270431519;0.37719297409057617;1.6998775005340576
18;0.4393506944179535;1.3939296007156372;0.37719297409057617;1.3659579753875732
19;0.41883695125579834;1.4480974674224854;0.37719297409057617;1.430834412574768
20;0.4527292251586914;1.3281868696212769;0.37719297409057617;1.5353447198867798
21;0.4702104926109314;1.2861526012420654;0.3333333432674408;1.4770277738571167
22;0.48483768105506897;1.241995930671692;0.5263158082962036;1.365738034248352
23;0.4655725955963135;1.291578769683838;0.31578946113586426;1.663132667541504
24;0.42793434858322144;1.4177391529083252;0.3245614171028137;1.6807268857955933
25;0.43506956100463867;1.388655662536621;0.31578946113586426;1.7300324440002441
26;0.43596145510673523;1.4293484687805176;0.31578946113586426;1.670946478843689
27;0.37120941281318665;2.1486854553222656;0.21052631735801697;2.700932502746582
28;0.11683910340070724;2.5202860832214355;0.14035087823867798;2.516395092010498
29;0.11541205644607544;2.4557666778564453;0.10526315867900848;2.4877851009368896
30;0.16339635848999023;2.9015533924102783;0.18421052396297455;2.4082868099212646
31;0.12308241426944733;2.5819289684295654;0.09649122506380081;2.598907232284546
32;0.11790937930345535;2.64750337600708;0.061403509229421616;2.656125545501709
33;0.10167677700519562;2.5559732913970947;0.09649122506380081;2.457141876220703
34;0.09971459209918976;2.4637396335601807;0.08771929889917374;2.5167136192321777
35;0.10328219830989838;2.4546172618865967;0.17543859779834747;2.411649703979492
36;0.12343917042016983;2.4235057830810547;0.07894736528396606;2.5863373279571533
37;0.10292543470859528;2.4648661613464355;0.07017543911933899;2.5051190853118896
38;0.10970389097929001;2.4622371196746826;0.05263157933950424;2.5566883087158203
39;0.10239029675722122;2.4432270526885986;0.10526315867900848;2.5000462532043457
40;0.09347128123044968;2.5556135177612305;0.10526315867900848;2.4666616916656494
41;0.0872279703617096;2.5045382976531982;0.09649122506380081;2.453007221221924
42;0.08562254905700684;2.5067801475524902;0.061403509229421616;2.599616527557373
43;0.09311451762914658;2.487565755844116;0.09649122506380081;2.459951877593994
44;0.09953621029853821;2.4969420433044434;0.11403508484363556;2.451103687286377
45;0.09168747812509537;2.4974470138549805;0.09649122506380081;2.460150718688965
46;0.08597930520772934;2.4927191734313965;0.05263157933950424;2.5594563484191895
47;0.09275776147842407;2.4895691871643066;0.12280701845884323;2.422783374786377
48;0.089368537068367;2.4990203380584717;0.10526315867900848;2.431615114212036
49;0.08990367501974106;2.5046463012695312;0.10526315867900848;2.4888713359832764
50;0.08062789589166641;2.4897425174713135;0.11403508484363556;2.500147581100464
51;0.08776310831308365;2.5091822147369385;0.07017543911933899;2.4925053119659424
52;0.08615768700838089;2.508202075958252;0.11403508484363556;2.4650182723999023
53;0.09364966303110123;2.4973273277282715;0.1315789520740509;2.5953447818756104
54;0.09133071452379227;2.492453098297119;0.05263157933950424;2.4556386470794678
55;0.089368537068367;2.4871392250061035;0.1315789520740509;2.4088895320892334
56;0.0879414901137352;2.4985854625701904;0.061403509229421616;2.493302822113037
57;0.09382804483175278;2.496980905532837;0.11403508484363556;2.394279718399048
58;0.08651445060968399;2.5029265880584717;0.09649122506380081;2.5069327354431152
59;0.09133071452379227;2.496849536895752;0.061403509229421616;2.428020715713501
60;0.08437388390302658;2.4953227043151855;0.09649122506380081;2.4554059505462646
61;0.0879414901137352;2.4892377853393555;0.10526315867900848;2.5355887413024902
62;0.08990367501974106;2.4964706897735596;0.061403509229421616;2.6233863830566406
63;0.0868712067604065;2.497141122817993;0.10526315867900848;2.4576432704925537
64;0.09347128123044968;2.499253273010254;0.08771929889917374;2.498739242553711
65;0.0875847339630127;2.495903253555298;0.08771929889917374;2.4357075691223145
66;0.09061719477176666;2.5000109672546387;0.061403509229421616;2.4875733852386475
67;0.08383874595165253;2.492795705795288;0.1315789520740509;2.4794423580169678
68;0.09400641918182373;2.4926884174346924;0.05263157933950424;2.54464054107666
69;0.09133071452379227;2.498904228210449;0.08771929889917374;2.446885108947754
70;0.09364966303110123;2.5014302730560303;0.061403509229421616;2.524921417236328
71;0.09543346613645554;2.485102653503418;0.12280701845884323;2.431717872619629
72;0.09079557657241821;2.4999349117279053;0.11403508484363556;2.4759674072265625
73;0.09632536768913269;2.4895520210266113;0.12280701845884323;2.4778013229370117
74;0.09240099787712097;2.5005645751953125;0.10526315867900848;2.4376511573791504
75;0.09329289942979813;2.4886474609375;0.10526315867900848;2.448697328567505
76;0.0886550098657608;2.4878604412078857;0.09649122506380081;2.5084004402160645
77;0.0890117734670639;2.4967079162597656;0.10526315867900848;2.474874496459961
78;0.08526578545570374;2.5070247650146484;0.08771929889917374;2.5077760219573975
79;0.08401712775230408;2.5088608264923096;0.061403509229421616;2.632519006729126
80;0.09240099787712097;2.5015649795532227;0.061403509229421616;2.5643715858459473
81;0.08740635216236115;2.509246587753296;0.09649122506380081;2.4614861011505127
82;0.08811987191438675;2.4920997619628906;0.12280701845884323;2.3983495235443115
83;0.08847663551568985;2.504084825515747;0.09649122506380081;2.410640001296997
84;0.08883339166641235;3.013246774673462;0.061403509229421616;2.6158864498138428
85;0.09222261607646942;2.4578664302825928;0.10526315867900848;2.426731586456299
86;0.08954691141843796;2.4372751712799072;0.04385964944958687;2.4412920475006104
87;0.08740635216236115;2.4319002628326416;0.12280701845884323;2.4172911643981934
88;0.09026043862104416;2.426279067993164;0.08771929889917374;2.408628225326538
89;0.09489832073450089;2.4233250617980957;0.12280701845884323;2.4195048809051514
90;0.09721726924180984;2.4178481101989746;0.061403509229421616;2.4284136295318604
91;0.0890117734670639;2.4198060035705566;0.1315789520740509;2.380432605743408
92;0.10256867855787277;2.412947654724121;0.061403509229421616;2.4742493629455566
93;0.0988226905465126;2.4190421104431152;0.09649122506380081;2.4119935035705566
94;0.10845522582530975;2.40366530418396;0.1315789520740509;2.412651538848877
95;0.10007135570049286;2.4057159423828125;0.10526315867900848;2.426819324493408
96;0.10542276501655579;2.3997888565063477;0.07017543911933899;2.4620659351348877
97;0.0970388874411583;2.558119773864746;0.08771929889917374;2.419541358947754
98;0.09543346613645554;2.4153034687042236;0.09649122506380081;2.397765636444092
99;0.10024973005056381;2.412342071533203;0.09649122506380081;2.458477735519409
100;0.10363896191120148;2.4170613288879395;0.1315789520740509;2.3945727348327637
101;0.09275776147842407;2.4188175201416016;0.061403509229421616;2.458282232284546
102;0.08972529321908951;2.41721510887146;0.10526315867900848;2.4129881858825684
103;0.09989297389984131;2.4112138748168945;0.10526315867900848;2.466764450073242
104;0.09864430874586105;2.412357807159424;0.061403509229421616;2.452655553817749
105;0.09507670253515244;2.4093410968780518;0.1315789520740509;2.432471752166748
106;0.0991794541478157;2.4111239910125732;0.05263157933950424;2.459392547607422
107;0.09293614327907562;2.4191253185272217;0.1315789520740509;2.396117687225342
108;0.09418480098247528;2.4150619506835938;0.061403509229421616;2.4104106426239014
109;0.09115234017372131;2.4170358180999756;0.09649122506380081;2.392104148864746
110;0.10221191495656967;2.416167974472046;0.08771929889917374;2.4518320560455322
111;0.09721726924180984;2.458404541015625;0.10526315867900848;2.4191136360168457
112;0.08972529321908951;2.422346591949463;0.07017543911933899;2.418912172317505
113;0.09293614327907562;2.4222769737243652;0.11403508484363556;2.3933627605438232
114;0.09329289942979813;2.4236114025115967;0.07017543911933899;2.464749813079834
115;0.0886550098657608;2.4240028858184814;0.05263157933950424;2.411116600036621
116;0.09043881297111511;2.4217019081115723;0.11403508484363556;2.438190460205078
117;0.08847663551568985;2.427157163619995;0.07017543911933899;2.4040215015411377
118;0.08954691141843796;2.4269421100616455;0.11403508484363556;2.4232170581817627
119;0.09168747812509537;2.423135757446289;0.10526315867900848;2.426781177520752
120;0.0879414901137352;2.4214651584625244;0.05263157933950424;2.4296467304229736
121;0.08740635216236115;2.42439603805542;0.11403508484363556;2.414259195327759
122;0.08883339166641235;2.4307453632354736;0.10526315867900848;2.430126428604126
123;0.09222261607646942;2.4223129749298096;0.08771929889917374;2.4387426376342773
124;0.09347128123044968;2.4228951930999756;0.09649122506380081;2.407782793045044
125;0.08669283241033554;2.426306962966919;0.05263157933950424;2.416252851486206
126;0.09008205682039261;2.4222519397735596;0.12280701845884323;2.441049575805664
127;0.0882982537150383;2.4230339527130127;0.12280701845884323;2.398348331451416
128;0.09293614327907562;2.422591209411621;0.08771929889917374;2.4280431270599365
129;0.08919015526771545;2.4252233505249023;0.061403509229421616;2.426948070526123
130;0.09186585992574692;2.423882484436035;0.061403509229421616;2.409055233001709
131;0.0868712067604065;2.4249989986419678;0.12280701845884323;2.3938660621643066
132;0.09097395837306976;2.4233744144439697;0.07017543911933899;2.4078385829925537
133;0.09507670253515244;2.424733877182007;0.05263157933950424;2.4379076957702637
134;0.0886550098657608;2.42512845993042;0.061403509229421616;2.4575693607330322
